grid_point_id,date,grid_latitude,grid_longitude,sst_celsius,sst_anomaly_celsius,quality_level,satellite_product,resolution_deg
9415,2026-08-19,14.0,85.0,28.66,0.96,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9416,2026-08-19,14.0,85.5,28.5,0.8,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9417,2026-08-19,14.0,86.0,28.23,0.53,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9418,2026-08-19,14.0,86.5,28.5,0.8,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9419,2026-08-19,14.0,87.0,28.72,1.02,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9420,2026-08-19,14.0,87.5,28.24,0.54,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9421,2026-08-19,14.0,88.0,28.83,1.13,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9422,2026-08-19,14.0,88.5,28.52,0.82,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9423,2026-08-19,14.0,89.0,28.55,0.85,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9424,2026-08-19,14.0,89.5,28.4,0.7,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9425,2026-08-19,14.0,90.0,28.64,0.94,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9426,2026-08-19,14.0,90.5,28.21,0.51,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9427,2026-08-19,14.0,91.0,28.71,1.01,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9428,2026-08-19,14.0,91.5,28.26,0.56,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9429,2026-08-19,14.0,92.0,28.5,0.8,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9430,2026-08-19,14.0,92.5,28.29,0.59,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9431,2026-08-19,14.0,93.0,28.31,0.61,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9432,2026-08-19,14.0,93.5,28.52,0.82,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9433,2026-08-19,14.0,94.0,28.24,0.54,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9434,2026-08-19,14.5,68.0,28.23,0.58,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9435,2026-08-19,14.5,68.5,28.51,0.86,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9436,2026-08-19,14.5,69.0,28.62,0.97,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9437,2026-08-19,14.5,69.5,28.38,0.73,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9438,2026-08-19,14.5,70.0,28.74,1.09,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9439,2026-08-19,14.5,70.5,28.24,0.59,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9440,2026-08-19,14.5,71.0,28.52,0.87,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9441,2026-08-19,14.5,83.0,28.19,0.54,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9442,2026-08-19,14.5,83.5,28.25,0.6,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9443,2026-08-19,14.5,84.0,28.77,1.12,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9444,2026-08-19,14.5,84.5,28.82,1.17,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9445,2026-08-19,14.5,85.0,28.83,1.18,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9446,2026-08-19,14.5,85.5,28.69,1.04,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9447,2026-08-19,14.5,86.0,28.27,0.62,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9448,2026-08-19,14.5,86.5,28.33,0.68,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9449,2026-08-19,14.5,87.0,28.19,0.54,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9450,2026-08-19,14.5,87.5,28.17,0.52,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9451,2026-08-19,14.5,88.0,28.64,0.99,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9452,2026-08-19,14.5,88.5,28.51,0.86,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9453,2026-08-19,14.5,89.0,28.59,0.94,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9454,2026-08-19,14.5,89.5,28.54,0.89,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9455,2026-08-19,14.5,90.0,28.14,0.49,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9456,2026-08-19,14.5,90.5,28.35,0.7,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9457,2026-08-19,14.5,91.0,28.61,0.96,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9458,2026-08-19,14.5,91.5,28.73,1.08,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9459,2026-08-19,14.5,92.0,28.24,0.59,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9460,2026-08-19,14.5,92.5,28.21,0.56,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9461,2026-08-19,14.5,93.0,28.8,1.15,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9462,2026-08-19,14.5,93.5,28.81,1.16,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9463,2026-08-19,14.5,94.0,28.66,1.01,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9464,2026-08-19,15.0,68.0,28.11,0.51,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9465,2026-08-19,15.0,68.5,28.51,0.91,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9466,2026-08-19,15.0,69.0,28.16,0.56,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9467,2026-08-19,15.0,69.5,28.66,1.06,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9468,2026-08-19,15.0,70.0,28.28,0.68,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9469,2026-08-19,15.0,70.5,28.4,0.8,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9470,2026-08-19,15.0,83.0,28.2,0.6,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9471,2026-08-19,15.0,83.5,28.58,0.98,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9472,2026-08-19,15.0,84.0,28.42,0.82,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9473,2026-08-19,15.0,84.5,28.56,0.96,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9474,2026-08-19,15.0,85.0,28.29,0.69,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9475,2026-08-19,15.0,85.5,28.33,0.73,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9476,2026-08-19,15.0,86.0,28.7,1.1,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9477,2026-08-19,15.0,86.5,28.25,0.65,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9478,2026-08-19,15.0,87.0,28.7,1.1,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9479,2026-08-19,15.0,87.5,28.12,0.52,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9480,2026-08-19,15.0,88.0,28.18,0.58,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9481,2026-08-19,15.0,88.5,28.53,0.93,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9482,2026-08-19,15.0,89.0,28.77,1.17,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9483,2026-08-19,15.0,89.5,28.72,1.12,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9484,2026-08-19,15.0,90.0,28.43,0.83,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9485,2026-08-19,15.0,90.5,28.44,0.84,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9486,2026-08-19,15.0,91.0,28.47,0.87,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9487,2026-08-19,15.0,91.5,28.62,1.02,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9488,2026-08-19,15.0,92.0,28.46,0.86,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9489,2026-08-19,15.0,92.5,28.15,0.55,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9490,2026-08-19,15.0,93.0,28.66,1.06,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9491,2026-08-19,15.0,93.5,28.69,1.09,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9492,2026-08-19,15.0,94.0,28.71,1.11,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9493,2026-08-19,15.5,68.0,28.3,0.75,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9494,2026-08-19,15.5,68.5,28.16,0.61,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9495,2026-08-19,15.5,69.0,28.09,0.54,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9496,2026-08-19,15.5,69.5,28.38,0.83,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9497,2026-08-19,15.5,70.0,28.2,0.65,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9498,2026-08-19,15.5,70.5,28.31,0.76,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9499,2026-08-19,15.5,83.5,28.08,0.53,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9500,2026-08-19,15.5,84.0,28.15,0.6,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9501,2026-08-19,15.5,84.5,28.32,0.77,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9502,2026-08-19,15.5,85.0,28.14,0.59,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9503,2026-08-19,15.5,85.5,28.17,0.62,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9504,2026-08-19,15.5,86.0,28.02,0.47,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9505,2026-08-19,15.5,86.5,28.06,0.51,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9506,2026-08-19,15.5,87.0,28.09,0.54,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9507,2026-08-19,15.5,87.5,28.47,0.92,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9508,2026-08-19,15.5,88.0,28.11,0.56,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9509,2026-08-19,15.5,88.5,28.63,1.08,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9510,2026-08-19,15.5,89.0,28.56,1.01,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9511,2026-08-19,15.5,89.5,28.58,1.03,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9512,2026-08-19,15.5,90.0,28.26,0.71,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9513,2026-08-19,15.5,90.5,28.05,0.5,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9514,2026-08-19,15.5,91.0,28.06,0.51,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9515,2026-08-19,15.5,91.5,28.49,0.94,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9516,2026-08-19,15.5,92.0,28.66,1.11,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9517,2026-08-19,15.5,92.5,28.13,0.58,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9518,2026-08-19,15.5,93.0,28.61,1.06,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9519,2026-08-19,15.5,93.5,28.47,0.92,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9520,2026-08-19,15.5,94.0,28.48,0.93,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9521,2026-08-19,16.0,68.0,28.44,0.94,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9522,2026-08-19,16.0,68.5,27.99,0.49,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9523,2026-08-19,16.0,69.0,28.37,0.87,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9524,2026-08-19,16.0,69.5,28.29,0.79,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9525,2026-08-19,16.0,70.0,28.54,1.04,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9526,2026-08-19,16.0,70.5,28.25,0.75,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9527,2026-08-19,16.0,83.5,28.31,0.81,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9528,2026-08-19,16.0,84.0,28.36,0.86,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9529,2026-08-19,16.0,84.5,28.36,0.86,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9530,2026-08-19,16.0,85.0,28.23,0.73,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9531,2026-08-19,16.0,85.5,28.07,0.57,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9532,2026-08-19,16.0,86.0,28.13,0.63,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9533,2026-08-19,16.0,86.5,28.24,0.74,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9534,2026-08-19,16.0,87.0,28.38,0.88,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9535,2026-08-19,16.0,87.5,28.27,0.77,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9536,2026-08-19,16.0,88.0,28.5,1.0,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9537,2026-08-19,16.0,88.5,28.35,0.85,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9538,2026-08-19,16.0,89.0,28.19,0.69,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9539,2026-08-19,16.0,89.5,28.3,0.8,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9540,2026-08-19,16.0,90.0,28.2,0.7,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9541,2026-08-19,16.0,90.5,27.97,0.47,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9542,2026-08-19,16.0,91.0,28.15,0.65,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9543,2026-08-19,16.0,91.5,28.27,0.77,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9544,2026-08-19,16.0,92.0,28.13,0.63,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9545,2026-08-19,16.0,92.5,28.45,0.95,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9546,2026-08-19,16.0,93.0,28.55,1.05,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9547,2026-08-19,16.0,93.5,28.16,0.66,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9548,2026-08-19,16.0,94.0,27.97,0.47,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9549,2026-08-19,16.5,68.0,28.5,1.05,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9550,2026-08-19,16.5,68.5,28.29,0.84,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9551,2026-08-19,16.5,69.0,27.89,0.44,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9552,2026-08-19,16.5,69.5,28.24,0.79,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9553,2026-08-19,16.5,70.0,27.96,0.51,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9554,2026-08-19,16.5,70.5,28.36,0.91,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9555,2026-08-19,16.5,84.0,28.26,0.81,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9556,2026-08-19,16.5,84.5,28.53,1.08,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9557,2026-08-19,16.5,85.0,28.17,0.72,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9558,2026-08-19,16.5,85.5,28.54,1.09,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9559,2026-08-19,16.5,86.0,28.48,1.03,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9560,2026-08-19,16.5,86.5,28.42,0.97,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9561,2026-08-19,16.5,87.0,28.2,0.75,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9562,2026-08-19,16.5,87.5,28.18,0.73,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9563,2026-08-19,16.5,88.0,28.17,0.72,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9564,2026-08-19,16.5,88.5,27.93,0.48,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9565,2026-08-19,16.5,89.0,28.31,0.86,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9566,2026-08-19,16.5,89.5,28.45,1.0,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9567,2026-08-19,16.5,90.0,28.41,0.96,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9568,2026-08-19,16.5,90.5,28.3,0.85,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9569,2026-08-19,16.5,91.0,28.14,0.69,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9570,2026-08-19,16.5,91.5,28.38,0.93,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9571,2026-08-19,16.5,92.0,28.26,0.81,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9572,2026-08-19,16.5,92.5,28.48,1.03,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9573,2026-08-19,16.5,93.0,28.08,0.63,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9574,2026-08-19,16.5,93.5,27.96,0.51,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9575,2026-08-19,16.5,94.0,27.89,0.44,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9576,2026-08-19,17.0,68.0,28.35,0.95,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9577,2026-08-19,17.0,68.5,28.25,0.85,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9578,2026-08-19,17.0,69.0,27.87,0.47,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9579,2026-08-19,17.0,69.5,28.42,1.02,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9580,2026-08-19,17.0,70.0,28.16,0.76,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9581,2026-08-19,17.0,84.0,28.15,0.75,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9582,2026-08-19,17.0,84.5,28.31,0.91,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9583,2026-08-19,17.0,85.0,28.27,0.87,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9584,2026-08-19,17.0,85.5,28.0,0.6,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9585,2026-08-19,17.0,86.0,28.28,0.88,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9586,2026-08-19,17.0,86.5,28.43,1.03,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9587,2026-08-19,17.0,87.0,28.1,0.7,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9588,2026-08-19,17.0,87.5,28.03,0.63,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9589,2026-08-19,17.0,88.0,27.87,0.47,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9590,2026-08-19,17.0,88.5,28.25,0.85,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9591,2026-08-19,17.0,89.0,28.36,0.96,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9592,2026-08-19,17.0,89.5,28.51,1.11,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9593,2026-08-19,17.0,90.0,28.26,0.86,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9594,2026-08-19,17.0,90.5,28.14,0.74,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9595,2026-08-19,17.0,91.0,28.48,1.08,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9596,2026-08-19,17.0,91.5,27.96,0.56,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9597,2026-08-19,17.0,92.0,28.33,0.93,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9598,2026-08-19,17.0,92.5,28.06,0.66,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9599,2026-08-19,17.0,93.0,28.43,1.03,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9600,2026-08-19,17.0,93.5,28.35,0.95,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9601,2026-08-19,17.0,94.0,28.06,0.66,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9602,2026-08-19,17.5,68.0,28.31,0.96,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9603,2026-08-19,17.5,68.5,28.39,1.04,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9604,2026-08-19,17.5,69.0,27.95,0.6,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9605,2026-08-19,17.5,69.5,28.17,0.82,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9606,2026-08-19,17.5,70.0,28.06,0.71,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9607,2026-08-19,17.5,84.5,28.42,1.07,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9608,2026-08-19,17.5,85.0,28.45,1.1,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9609,2026-08-19,17.5,85.5,27.84,0.49,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9610,2026-08-19,17.5,86.0,28.15,0.8,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9611,2026-08-19,17.5,86.5,28.14,0.79,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9612,2026-08-19,17.5,87.0,28.38,1.03,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
9613,2026-08-19,17.5,87.5,28.32,0.97,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
