current_id,date,grid_latitude,grid_longitude,current_u_velocity_mps,current_v_velocity_mps,surface_current_speed_mps,surface_current_speed_knots,current_direction_deg,current_regime,depth_m,source
4026,2026-08-15,17.0,85.0,0.133,0.135,0.19,0.37,44.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4027,2026-08-15,17.0,86.0,0.153,0.163,0.224,0.44,43.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4028,2026-08-15,17.0,87.0,0.101,0.276,0.294,0.57,20.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4029,2026-08-15,17.0,88.0,0.132,0.187,0.229,0.45,35.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4030,2026-08-15,17.0,89.0,0.134,-0.01,0.134,0.26,94.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4031,2026-08-15,17.0,90.0,0.189,0.166,0.252,0.49,48.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4032,2026-08-15,17.0,91.0,0.221,0.197,0.296,0.58,48.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4033,2026-08-15,17.0,92.0,0.087,0.259,0.273,0.53,18.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4034,2026-08-15,17.0,93.0,-0.038,0.186,0.19,0.37,348.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4035,2026-08-15,17.0,94.0,0.275,0.007,0.275,0.53,88.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4036,2026-08-15,18.0,68.0,-0.079,-0.109,0.135,0.26,215.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4037,2026-08-15,18.0,69.0,-0.107,-0.048,0.117,0.23,245.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4038,2026-08-15,18.0,70.0,-0.068,-0.095,0.117,0.23,215.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4039,2026-08-15,18.0,71.0,-0.138,-0.252,0.287,0.56,208.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4040,2026-08-15,18.0,72.0,-0.298,-0.178,0.347,0.67,239.1,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4041,2026-08-15,18.0,73.0,-0.082,-0.218,0.233,0.45,200.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4042,2026-08-15,18.0,85.0,0.205,0.158,0.259,0.5,52.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4043,2026-08-15,18.0,86.0,0.232,0.24,0.334,0.65,44.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4044,2026-08-15,18.0,87.0,0.304,0.309,0.433,0.84,44.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4045,2026-08-15,18.0,88.0,0.283,0.1,0.3,0.58,70.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4046,2026-08-15,18.0,89.0,0.164,0.278,0.323,0.63,30.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4047,2026-08-15,18.0,90.0,0.157,0.322,0.358,0.7,26.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4048,2026-08-15,18.0,91.0,0.258,-0.047,0.262,0.51,100.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4049,2026-08-15,18.0,92.0,0.175,0.007,0.175,0.34,87.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4050,2026-08-15,18.0,93.0,0.187,0.059,0.196,0.38,72.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4051,2026-08-15,18.0,94.0,0.177,-0.053,0.185,0.36,106.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4052,2026-08-15,19.0,68.0,-0.094,-0.493,0.502,0.98,190.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4053,2026-08-15,19.0,69.0,-0.14,-0.338,0.366,0.71,202.5,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4054,2026-08-15,19.0,70.0,-0.008,-0.125,0.125,0.24,183.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4055,2026-08-15,19.0,71.0,-0.147,-0.239,0.281,0.55,211.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4056,2026-08-15,19.0,72.0,-0.156,-0.328,0.363,0.71,205.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4057,2026-08-15,19.0,73.0,-0.111,-0.465,0.478,0.93,193.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4058,2026-08-15,19.0,85.0,0.151,0.133,0.201,0.39,48.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4059,2026-08-15,19.0,86.0,0.121,0.262,0.289,0.56,24.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4060,2026-08-15,19.0,87.0,0.308,0.249,0.396,0.77,51.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4061,2026-08-15,19.0,88.0,0.112,0.2,0.229,0.45,29.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4062,2026-08-15,19.0,89.0,0.106,0.196,0.223,0.43,28.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4063,2026-08-15,19.0,90.0,0.127,0.213,0.248,0.48,30.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4064,2026-08-15,19.0,91.0,0.24,0.124,0.27,0.52,62.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4065,2026-08-15,19.0,92.0,0.265,0.079,0.277,0.54,73.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4066,2026-08-15,19.0,93.0,0.311,0.092,0.324,0.63,73.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4067,2026-08-15,19.0,94.0,0.053,0.055,0.076,0.15,43.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4068,2026-08-15,20.0,68.0,-0.103,-0.195,0.221,0.43,207.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4069,2026-08-15,20.0,69.0,-0.211,-0.289,0.358,0.7,216.1,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4070,2026-08-15,20.0,70.0,-0.183,-0.278,0.333,0.65,213.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4071,2026-08-15,20.0,71.0,-0.094,-0.296,0.311,0.6,197.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4072,2026-08-15,20.0,72.0,-0.146,-0.267,0.304,0.59,208.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4073,2026-08-15,20.0,73.0,-0.2,-0.24,0.312,0.61,219.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4074,2026-08-15,20.0,85.0,0.348,0.262,0.436,0.85,53.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4075,2026-08-15,20.0,86.0,0.291,0.22,0.365,0.71,52.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4076,2026-08-15,20.0,87.0,0.25,-0.006,0.25,0.49,91.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4077,2026-08-15,20.0,88.0,0.282,0.138,0.314,0.61,63.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4078,2026-08-15,20.0,89.0,0.141,-0.015,0.142,0.28,96.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4079,2026-08-15,20.0,90.0,0.115,0.012,0.116,0.23,84.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4080,2026-08-15,20.0,91.0,0.325,0.322,0.458,0.89,45.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4081,2026-08-15,20.0,92.0,0.312,0.054,0.317,0.62,80.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4082,2026-08-15,20.0,93.0,0.173,0.215,0.276,0.54,38.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4083,2026-08-15,20.0,94.0,0.265,0.035,0.267,0.52,82.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4084,2026-08-15,21.0,68.0,-0.264,-0.184,0.322,0.63,235.1,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4085,2026-08-15,21.0,69.0,-0.073,-0.437,0.443,0.86,189.5,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4086,2026-08-15,21.0,70.0,-0.27,-0.113,0.293,0.57,247.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4087,2026-08-15,21.0,71.0,-0.17,-0.279,0.327,0.64,211.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4088,2026-08-15,21.0,72.0,-0.119,-0.389,0.407,0.79,197.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4089,2026-08-15,21.0,73.0,-0.062,-0.214,0.223,0.43,196.2,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4090,2026-08-15,21.0,74.0,-0.075,-0.1,0.125,0.24,216.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4091,2026-08-15,21.0,75.0,-0.218,-0.441,0.492,0.96,206.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4092,2026-08-15,21.0,76.0,-0.173,-0.191,0.258,0.5,222.2,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4093,2026-08-15,21.0,77.0,0.024,0.234,0.235,0.46,5.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4094,2026-08-15,21.0,78.0,0.396,0.209,0.448,0.87,62.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4095,2026-08-15,21.0,79.0,0.232,0.115,0.259,0.5,63.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4096,2026-08-15,21.0,80.0,0.152,0.181,0.236,0.46,40.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4097,2026-08-15,21.0,81.0,0.398,0.282,0.488,0.95,54.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4098,2026-08-15,21.0,82.0,0.127,0.093,0.157,0.31,53.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4099,2026-08-15,21.0,83.0,0.274,0.267,0.383,0.74,45.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4100,2026-08-15,21.0,84.0,0.098,0.305,0.32,0.62,17.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4101,2026-08-15,21.0,85.0,0.101,0.213,0.236,0.46,25.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4102,2026-08-15,21.0,86.0,0.13,0.165,0.21,0.41,38.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4103,2026-08-15,21.0,87.0,0.17,-0.001,0.17,0.33,90.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4104,2026-08-15,21.0,88.0,0.239,-0.003,0.239,0.46,90.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4105,2026-08-15,21.0,89.0,0.099,0.052,0.112,0.22,62.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4106,2026-08-15,21.0,90.0,0.096,0.13,0.162,0.31,36.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4107,2026-08-15,21.0,91.0,0.156,0.057,0.166,0.32,69.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4108,2026-08-15,21.0,92.0,0.231,0.153,0.277,0.54,56.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4109,2026-08-15,21.0,93.0,0.154,0.311,0.347,0.67,26.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4110,2026-08-15,21.0,94.0,0.086,0.241,0.256,0.5,19.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4111,2026-08-15,22.0,68.0,-0.195,-0.502,0.539,1.05,201.2,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4112,2026-08-15,22.0,69.0,-0.132,-0.383,0.405,0.79,199.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4113,2026-08-15,22.0,70.0,-0.231,-0.087,0.247,0.48,249.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4114,2026-08-15,22.0,71.0,-0.15,-0.061,0.162,0.31,247.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4115,2026-08-15,22.0,72.0,-0.072,-0.166,0.181,0.35,203.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4116,2026-08-15,22.0,73.0,-0.218,-0.175,0.28,0.54,231.2,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4117,2026-08-15,22.0,74.0,-0.119,-0.33,0.351,0.68,199.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4118,2026-08-15,22.0,75.0,-0.118,-0.187,0.221,0.43,212.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4119,2026-08-15,22.0,76.0,-0.227,-0.254,0.341,0.66,221.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4120,2026-08-15,22.0,77.0,0.307,0.113,0.327,0.64,69.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4121,2026-08-15,22.0,78.0,0.152,0.124,0.196,0.38,50.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4122,2026-08-15,22.0,79.0,0.273,0.099,0.29,0.56,70.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4123,2026-08-15,22.0,80.0,0.24,0.189,0.305,0.59,51.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4124,2026-08-15,22.0,81.0,0.173,0.139,0.222,0.43,51.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4125,2026-08-15,22.0,82.0,0.152,0.319,0.353,0.69,25.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4126,2026-08-15,22.0,83.0,0.036,0.229,0.232,0.45,8.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4127,2026-08-15,22.0,84.0,0.198,0.161,0.255,0.5,50.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4128,2026-08-15,22.0,85.0,0.275,0.246,0.369,0.72,48.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4129,2026-08-15,22.0,86.0,0.151,0.14,0.206,0.4,47.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4130,2026-08-15,22.0,87.0,0.245,0.344,0.422,0.82,35.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4131,2026-08-15,22.0,88.0,0.07,0.096,0.119,0.23,36.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4132,2026-08-15,22.0,89.0,0.219,0.079,0.233,0.45,70.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4133,2026-08-15,22.0,90.0,0.359,0.002,0.359,0.7,89.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4134,2026-08-15,22.0,91.0,0.228,-0.045,0.232,0.45,101.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4135,2026-08-15,22.0,92.0,0.203,0.28,0.346,0.67,35.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4136,2026-08-15,22.0,93.0,0.322,0.223,0.392,0.76,55.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4137,2026-08-15,22.0,94.0,0.092,0.133,0.162,0.31,34.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4138,2026-08-15,23.0,68.0,-0.157,-0.277,0.318,0.62,209.5,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4139,2026-08-15,23.0,69.0,-0.219,-0.292,0.365,0.71,216.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4140,2026-08-15,23.0,70.0,-0.28,-0.272,0.39,0.76,225.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4141,2026-08-15,23.0,71.0,-0.272,-0.256,0.374,0.73,226.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4142,2026-08-15,23.0,72.0,-0.253,-0.182,0.312,0.61,234.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4143,2026-08-15,23.0,73.0,-0.128,-0.259,0.289,0.56,206.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4144,2026-08-15,23.0,74.0,-0.093,-0.305,0.319,0.62,197.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4145,2026-08-15,23.0,75.0,-0.196,-0.283,0.344,0.67,214.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4146,2026-08-15,23.0,76.0,-0.11,-0.426,0.44,0.86,194.5,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4147,2026-08-15,23.0,77.0,0.101,0.315,0.331,0.64,17.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4148,2026-08-15,23.0,78.0,0.082,0.197,0.213,0.41,22.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4149,2026-08-15,23.0,79.0,0.174,0.193,0.26,0.51,42.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4150,2026-08-15,23.0,80.0,0.223,0.119,0.253,0.49,61.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4151,2026-08-15,23.0,81.0,0.148,0.018,0.149,0.29,83.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4152,2026-08-15,23.0,82.0,0.203,0.185,0.275,0.53,47.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4153,2026-08-15,23.0,83.0,0.213,0.061,0.222,0.43,74.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4154,2026-08-15,23.0,84.0,0.046,0.154,0.161,0.31,16.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4155,2026-08-15,23.0,85.0,0.097,-0.024,0.1,0.19,103.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4156,2026-08-15,23.0,86.0,0.202,0.133,0.242,0.47,56.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4157,2026-08-15,23.0,87.0,0.28,0.152,0.319,0.62,61.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4158,2026-08-15,23.0,88.0,0.237,0.23,0.33,0.64,45.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4159,2026-08-15,23.0,89.0,0.318,0.13,0.344,0.67,67.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4160,2026-08-15,23.0,90.0,0.302,0.302,0.427,0.83,45.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4161,2026-08-15,23.0,91.0,0.118,0.164,0.202,0.39,35.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4162,2026-08-15,23.0,92.0,0.144,0.023,0.146,0.28,80.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4163,2026-08-15,23.0,93.0,0.217,-0.111,0.244,0.47,117.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4164,2026-08-15,23.0,94.0,0.279,0.287,0.4,0.78,44.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4165,2026-08-15,24.0,68.0,-0.085,-0.237,0.252,0.49,199.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4166,2026-08-15,24.0,69.0,-0.098,-0.196,0.219,0.43,206.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4167,2026-08-15,24.0,70.0,-0.134,-0.309,0.337,0.66,203.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4168,2026-08-15,24.0,71.0,0.021,-0.311,0.312,0.61,176.1,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4169,2026-08-15,24.0,72.0,0.018,-0.201,0.202,0.39,174.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4170,2026-08-15,24.0,73.0,-0.174,-0.306,0.352,0.68,209.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4171,2026-08-15,24.0,74.0,-0.22,-0.233,0.32,0.62,223.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4172,2026-08-15,24.0,75.0,-0.197,-0.311,0.368,0.72,212.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4173,2026-08-15,24.0,76.0,-0.147,-0.31,0.343,0.67,205.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4174,2026-08-15,24.0,77.0,0.019,0.099,0.101,0.2,10.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
4175,2026-08-15,24.0,78.0,0.26,0.148,0.299,0.58,60.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
