weather_id,harbor_id,landing_center_name,sector,latitude,longitude,datetime_utc,air_temp_celsius,humidity_pct,precipitation_mm,weather_code,weather_condition,wind_speed_mps,wind_speed_kmph,wind_direction_deg,wind_gust_mps,surface_pressure_hpa,visibility_km,cloud_cover_pct,venturing_safety_index,source
36548,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-18 19:00:00,29.5,79.2,0.0,2,Partly cloudy,8.0,28.8,253,11.0,1010.3,9.1,54.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36549,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-18 20:00:00,29.8,78.8,0.0,1,Mainly clear,3.6,13.0,236,5.6,1011.4,8.8,23.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36550,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-18 21:00:00,29.0,85.7,0.0,0,Clear sky,5.2,18.7,242,7.6,1010.6,8.3,14.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36551,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-18 22:00:00,28.3,88.1,0.0,1,Mainly clear,5.9,21.2,265,8.7,1010.3,8.3,29.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36552,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-18 23:00:00,27.7,89.8,0.0,1,Mainly clear,4.0,14.4,262,6.0,1011.5,9.6,29.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36553,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-19 00:00:00,26.8,93.5,0.0,0,Clear sky,3.3,11.9,270,5.1,1012.5,8.6,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36554,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-19 01:00:00,27.2,90.2,0.0,0,Clear sky,3.0,10.8,270,4.4,1011.6,9.2,12.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36555,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-19 02:00:00,26.6,95.5,0.0,1,Mainly clear,1.7,6.1,238,2.4,1011.3,7.8,35.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36556,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-19 03:00:00,26.6,94.8,0.0,0,Clear sky,6.0,21.6,237,9.5,1010.0,7.5,10.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36557,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-19 04:00:00,27.4,94.1,0.0,0,Clear sky,5.4,19.4,237,7.8,1011.3,8.2,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36558,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-19 05:00:00,27.7,86.3,0.0,1,Mainly clear,4.9,17.6,258,7.8,1010.5,8.5,21.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36559,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-19 06:00:00,28.0,90.3,0.0,1,Mainly clear,6.6,23.8,260,10.0,1009.5,7.8,27.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36560,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-19 07:00:00,28.8,89.9,0.0,2,Partly cloudy,3.3,11.9,252,4.8,1009.5,8.3,50.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36561,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-19 08:00:00,28.5,82.2,0.0,1,Mainly clear,5.1,18.4,260,6.7,1009.3,7.6,38.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36562,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-19 09:00:00,30.5,78.2,0.0,1,Mainly clear,5.2,18.7,263,8.2,1009.9,8.9,44.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36563,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-19 10:00:00,30.6,72.5,0.0,1,Mainly clear,5.1,18.4,237,6.8,1011.3,8.7,28.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36564,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-19 11:00:00,31.4,73.0,0.0,1,Mainly clear,3.6,13.0,256,5.4,1012.2,9.0,33.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36565,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-19 12:00:00,31.8,71.1,0.0,1,Mainly clear,7.6,27.4,265,10.7,1012.2,9.3,45.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36566,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-19 13:00:00,31.7,65.4,0.0,2,Partly cloudy,8.1,29.2,280,10.9,1013.0,9.3,57.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36567,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-19 14:00:00,32.2,71.4,0.0,1,Mainly clear,7.7,27.7,248,11.6,1012.3,8.8,40.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36568,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-19 15:00:00,31.9,66.8,0.0,1,Mainly clear,10.0,36.0,268,15.7,1010.7,9.6,43.2,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
36569,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-19 16:00:00,32.0,72.6,0.0,1,Mainly clear,9.1,32.8,245,12.7,1010.5,9.4,48.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36570,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-19 17:00:00,31.5,73.3,0.0,2,Partly cloudy,8.7,31.3,245,11.9,1009.9,8.4,59.7,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36571,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-19 18:00:00,31.2,71.8,0.0,1,Mainly clear,6.9,24.8,260,10.6,1010.2,8.8,42.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36572,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-19 19:00:00,29.2,80.3,0.0,1,Mainly clear,7.2,25.9,241,10.3,1008.8,9.0,34.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36573,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-19 20:00:00,30.5,85.3,3.1,63,Moderate rain,4.8,17.3,269,7.5,1009.5,3.7,75.0,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
36574,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-19 21:00:00,28.8,83.1,0.0,1,Mainly clear,2.7,9.7,250,4.1,1010.8,8.7,37.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36575,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-19 22:00:00,28.3,91.1,0.0,1,Mainly clear,5.6,20.2,235,7.9,1011.7,8.3,35.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36576,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-19 23:00:00,27.7,92.9,0.0,1,Mainly clear,7.7,27.7,257,11.7,1012.0,8.3,26.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36577,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-20 00:00:00,26.8,93.4,0.0,0,Clear sky,4.4,15.8,255,6.3,1012.4,7.2,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36578,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-20 01:00:00,26.6,96.1,0.0,1,Mainly clear,2.9,10.4,244,3.9,1011.2,8.1,22.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36579,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-20 02:00:00,26.4,94.5,0.0,0,Clear sky,5.9,21.2,275,7.7,1011.3,8.9,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36580,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-20 03:00:00,27.4,97.3,2.5,63,Moderate rain,4.7,16.9,238,6.7,1010.3,3.3,75.0,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
36581,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-20 04:00:00,26.6,91.2,0.0,0,Clear sky,1.4,5.0,272,2.1,1010.5,8.0,13.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36582,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-20 05:00:00,27.4,94.0,0.0,1,Mainly clear,3.0,10.8,256,4.1,1009.5,9.5,28.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36583,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-20 06:00:00,27.9,88.1,0.0,0,Clear sky,4.4,15.8,275,5.7,1009.4,9.1,13.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36584,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-20 07:00:00,28.6,90.2,0.0,1,Mainly clear,4.5,16.2,271,6.8,1010.0,8.3,37.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36585,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-20 08:00:00,29.4,82.3,0.0,1,Mainly clear,1.7,6.1,269,2.7,1010.0,8.6,41.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36586,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-20 09:00:00,30.2,75.6,3.4,63,Moderate rain,5.6,20.2,268,8.0,1010.5,3.6,75.0,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
36587,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-20 10:00:00,30.7,74.4,0.0,2,Partly cloudy,5.7,20.5,237,9.0,1011.7,8.9,50.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36588,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-20 11:00:00,31.3,72.5,0.0,1,Mainly clear,6.0,21.6,272,8.6,1012.2,8.8,48.7,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36589,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-20 12:00:00,31.5,71.9,2.5,63,Moderate rain,9.4,33.8,256,14.1,1012.0,5.0,75.0,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
36590,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-20 13:00:00,32.1,69.2,0.0,2,Partly cloudy,7.8,28.1,249,10.8,1011.9,9.4,55.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36591,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-20 14:00:00,32.3,70.4,0.0,2,Partly cloudy,5.0,18.0,283,7.0,1011.0,10.1,59.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36592,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-20 15:00:00,32.1,66.1,0.0,2,Partly cloudy,10.6,38.2,283,14.3,1011.0,8.9,55.3,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
36593,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-20 16:00:00,31.9,70.3,0.0,2,Partly cloudy,8.8,31.7,251,11.5,1010.1,8.7,55.7,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36594,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-20 17:00:00,32.2,71.7,0.0,1,Mainly clear,8.9,32.0,258,13.0,1010.3,9.6,45.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36595,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-20 18:00:00,30.3,74.2,5.1,63,Moderate rain,11.1,40.0,244,15.4,1009.5,1.5,75.0,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
36596,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-20 19:00:00,30.0,77.0,0.0,2,Partly cloudy,6.8,24.5,246,10.2,1009.9,8.6,53.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36597,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-20 20:00:00,28.9,80.9,0.0,1,Mainly clear,5.8,20.9,282,8.1,1010.7,8.7,43.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36598,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-20 21:00:00,28.2,85.7,0.0,1,Mainly clear,6.6,23.8,240,9.2,1010.7,8.9,33.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36599,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-20 22:00:00,28.6,90.0,0.0,1,Mainly clear,7.3,26.3,245,10.3,1011.3,9.1,32.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36600,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-20 23:00:00,27.1,88.2,0.0,1,Mainly clear,6.5,23.4,267,9.5,1011.7,8.8,29.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36601,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-21 00:00:00,27.6,94.7,0.0,0,Clear sky,3.3,11.9,277,4.3,1011.6,7.9,12.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36602,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-21 01:00:00,26.8,91.1,0.0,0,Clear sky,6.9,24.8,271,11.0,1012.8,8.5,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36603,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-21 02:00:00,26.8,96.4,0.0,0,Clear sky,7.5,27.0,239,11.0,1011.4,8.0,15.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36604,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-21 03:00:00,26.2,94.6,0.0,0,Clear sky,6.3,22.7,265,9.5,1010.0,7.2,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36605,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-21 04:00:00,27.6,90.4,0.0,0,Clear sky,7.8,28.1,265,11.0,1009.8,7.5,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36606,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-21 05:00:00,28.1,88.3,0.0,0,Clear sky,3.1,11.2,272,4.8,1010.7,8.6,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36607,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-21 06:00:00,28.0,92.5,0.0,1,Mainly clear,5.4,19.4,261,7.3,1009.7,8.7,31.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36608,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-21 07:00:00,28.8,84.7,0.0,0,Clear sky,1.5,5.4,282,2.3,1010.1,8.6,14.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36609,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-21 08:00:00,30.5,84.4,0.0,1,Mainly clear,2.8,10.1,278,3.8,1009.7,8.8,39.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36610,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-21 09:00:00,30.1,80.7,0.0,1,Mainly clear,5.4,19.4,263,8.1,1011.0,9.5,28.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36611,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-21 10:00:00,30.9,71.4,0.0,1,Mainly clear,3.4,12.2,264,4.9,1011.0,9.1,43.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36612,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-21 11:00:00,31.0,72.1,0.0,1,Mainly clear,3.6,13.0,269,5.5,1012.4,8.3,30.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36613,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-21 12:00:00,32.2,74.6,0.0,1,Mainly clear,9.3,33.5,258,14.6,1011.6,9.1,39.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36614,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-21 13:00:00,32.5,68.0,0.0,2,Partly cloudy,8.5,30.6,246,11.2,1012.2,9.7,73.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36615,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-21 14:00:00,32.8,71.0,0.0,2,Partly cloudy,6.9,24.8,247,10.2,1011.8,9.0,62.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36616,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-21 15:00:00,33.0,70.9,0.0,2,Partly cloudy,9.9,35.6,256,14.8,1010.7,8.5,58.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36617,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-21 16:00:00,32.5,68.0,0.0,2,Partly cloudy,5.3,19.1,279,7.2,1010.7,8.9,50.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36618,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-21 17:00:00,31.5,70.2,0.0,1,Mainly clear,7.0,25.2,240,11.0,1009.9,9.2,42.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36619,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-21 18:00:00,30.8,70.3,0.0,1,Mainly clear,10.1,36.4,285,13.5,1010.0,9.5,46.5,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
36620,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-21 19:00:00,30.6,79.2,1.1,61,Slight rain,7.2,25.9,236,9.8,1009.5,6.9,75.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36621,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-21 20:00:00,29.5,82.9,0.0,1,Mainly clear,3.0,10.8,242,4.0,1010.9,8.6,34.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36622,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-21 21:00:00,29.3,86.7,0.0,0,Clear sky,4.5,16.2,274,5.9,1011.2,8.8,14.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36623,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-21 22:00:00,27.4,86.8,0.0,1,Mainly clear,8.3,29.9,241,12.0,1011.7,8.2,31.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36624,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-21 23:00:00,26.9,87.7,0.0,0,Clear sky,4.3,15.5,238,5.7,1013.0,8.0,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36625,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-22 00:00:00,26.8,95.5,0.0,1,Mainly clear,2.7,9.7,241,3.5,1012.7,8.2,33.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36626,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-22 01:00:00,27.1,95.2,0.0,1,Mainly clear,4.4,15.8,243,6.8,1012.8,8.4,23.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36627,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-22 02:00:00,26.9,95.3,0.0,1,Mainly clear,2.0,7.2,285,2.8,1010.8,8.7,22.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36628,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-22 03:00:00,27.4,93.6,0.0,0,Clear sky,3.5,12.6,264,5.3,1011.9,7.5,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36629,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-22 04:00:00,27.3,89.6,0.0,1,Mainly clear,6.3,22.7,264,9.1,1009.7,7.8,20.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36630,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-22 05:00:00,27.3,93.1,0.0,0,Clear sky,5.1,18.4,273,7.4,1010.1,8.6,18.7,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36631,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-22 06:00:00,28.1,91.1,0.0,1,Mainly clear,2.5,9.0,241,3.5,1009.7,8.2,27.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36632,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-22 07:00:00,28.7,84.1,0.0,1,Mainly clear,3.7,13.3,238,5.1,1009.2,8.7,25.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36633,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-22 08:00:00,28.5,81.5,0.0,1,Mainly clear,4.8,17.3,253,7.4,1010.3,9.1,35.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36634,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-22 09:00:00,31.0,80.9,0.0,1,Mainly clear,7.9,28.4,244,11.7,1011.5,8.4,44.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36635,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-22 10:00:00,30.5,73.3,0.0,1,Mainly clear,3.1,11.2,280,4.7,1012.0,8.9,43.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36636,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-22 11:00:00,31.3,75.8,0.0,2,Partly cloudy,6.2,22.3,270,9.7,1011.5,8.9,54.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36637,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-22 12:00:00,32.0,69.2,0.3,61,Slight rain,9.3,33.5,279,12.7,1012.0,9.4,75.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36638,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-22 13:00:00,33.3,68.2,0.0,2,Partly cloudy,8.1,29.2,246,12.2,1011.6,9.2,68.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36639,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-22 14:00:00,32.7,66.6,0.0,2,Partly cloudy,9.1,32.8,279,12.0,1012.0,10.3,56.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36640,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-22 15:00:00,32.5,70.3,0.0,2,Partly cloudy,12.6,45.4,264,18.6,1010.9,8.6,60.9,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
36641,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-22 16:00:00,32.5,73.2,0.0,2,Partly cloudy,8.5,30.6,250,11.1,1010.4,8.7,61.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36642,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-22 17:00:00,31.0,74.5,0.0,2,Partly cloudy,10.1,36.4,265,14.0,1009.7,8.2,62.5,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
36643,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-22 18:00:00,31.3,73.7,0.0,1,Mainly clear,7.4,26.6,244,10.7,1008.2,8.5,22.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36644,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-22 19:00:00,30.3,74.9,0.0,1,Mainly clear,8.5,30.6,263,13.6,1009.3,10.0,47.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36645,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-22 20:00:00,29.6,78.4,0.0,1,Mainly clear,5.7,20.5,266,7.7,1010.6,9.4,31.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36646,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-22 21:00:00,29.3,81.4,0.0,1,Mainly clear,5.6,20.2,248,8.8,1010.7,8.5,28.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36647,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-22 22:00:00,28.5,86.3,0.0,0,Clear sky,5.4,19.4,235,8.0,1011.4,8.9,11.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36648,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-22 23:00:00,28.0,91.8,0.0,0,Clear sky,3.0,10.8,243,4.4,1011.7,7.3,10.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36649,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-23 00:00:00,27.1,92.6,0.0,0,Clear sky,3.4,12.2,257,5.0,1012.8,9.1,13.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36650,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-23 01:00:00,26.9,92.9,0.0,0,Clear sky,7.0,25.2,283,10.3,1011.8,8.1,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36651,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-23 02:00:00,26.2,95.4,0.0,0,Clear sky,1.7,6.1,264,2.4,1011.4,8.3,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36652,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-23 03:00:00,27.0,91.3,0.0,1,Mainly clear,4.1,14.8,258,6.2,1011.7,8.3,41.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
36653,51,Minicoy Fishery Jetty,Lakshadweep Islands,8.283,73.048,2026-08-23 04:00:00,27.1,93.2,0.0,0,Clear sky,8.0,28.8,284,11.3,1010.6,7.6,13.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
