catch_id,year,quarter,state,species_group,scientific_name,ecological_category,catch_volume_tonnes,fishing_fleet_segment,monsoon_ban_impact,source,species_id
6774,2022,Q2,West Bengal,Penaeid Prawns,Penaeus monodon / indicus,Demersal,108.2,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,4
6775,2022,Q2,West Bengal,Non-penaeid Prawns,Acetes indicus,Demersal,6547.4,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,5
6776,2022,Q2,West Bengal,Non-penaeid Prawns,Acetes indicus,Demersal,2407.1,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,5
6777,2022,Q2,West Bengal,Non-penaeid Prawns,Acetes indicus,Demersal,674.0,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,5
6778,2022,Q2,West Bengal,Cephalopods (Squid & Cuttlefish),Uroteuthis duvaucelii / Sepia pharaonis,Molluscan,615.2,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,6
6779,2022,Q2,West Bengal,Cephalopods (Squid & Cuttlefish),Uroteuthis duvaucelii / Sepia pharaonis,Molluscan,226.2,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,6
6780,2022,Q2,West Bengal,Cephalopods (Squid & Cuttlefish),Uroteuthis duvaucelii / Sepia pharaonis,Molluscan,63.3,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,6
6781,2022,Q2,West Bengal,Tuna & Bonitos,Katsuwonus pelamis / Thunnus albacares,Pelagic,523.6,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,7
6782,2022,Q2,West Bengal,Tuna & Bonitos,Katsuwonus pelamis / Thunnus albacares,Pelagic,192.5,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,7
6783,2022,Q2,West Bengal,Tuna & Bonitos,Katsuwonus pelamis / Thunnus albacares,Pelagic,53.9,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,7
6784,2022,Q2,West Bengal,Seer Fishes (King Mackerel),Scomberomorus commerson,Pelagic,339.9,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,8
6785,2022,Q2,West Bengal,Seer Fishes (King Mackerel),Scomberomorus commerson,Pelagic,125.0,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,8
6786,2022,Q2,West Bengal,Seer Fishes (King Mackerel),Scomberomorus commerson,Pelagic,35.0,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,8
6787,2022,Q2,West Bengal,Silver & Black Pomfrets,Pampus argenteus / Parastromateus niger,Pelagic,3464.4,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,9
6788,2022,Q2,West Bengal,Silver & Black Pomfrets,Pampus argenteus / Parastromateus niger,Pelagic,1273.7,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,9
6789,2022,Q2,West Bengal,Silver & Black Pomfrets,Pampus argenteus / Parastromateus niger,Pelagic,356.6,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,9
6790,2022,Q2,West Bengal,Croakers (Sciaenids),Johnius dussumieri / Otolithes ruber,Demersal,1047.5,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,10
6791,2022,Q2,West Bengal,Croakers (Sciaenids),Johnius dussumieri / Otolithes ruber,Demersal,385.1,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,10
6792,2022,Q2,West Bengal,Croakers (Sciaenids),Johnius dussumieri / Otolithes ruber,Demersal,107.8,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,10
6793,2022,Q2,West Bengal,Threadfin Breams,Nemipterus japonicus,Demersal,475.3,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,11
6794,2022,Q2,West Bengal,Threadfin Breams,Nemipterus japonicus,Demersal,174.7,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,11
6795,2022,Q2,West Bengal,Threadfin Breams,Nemipterus japonicus,Demersal,48.9,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,11
6796,2022,Q2,West Bengal,Anchovies (Stolephorus),Stolephorus commersonnii,Pelagic,389.3,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,12
6797,2022,Q2,West Bengal,Anchovies (Stolephorus),Stolephorus commersonnii,Pelagic,143.1,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,12
6798,2022,Q2,West Bengal,Anchovies (Stolephorus),Stolephorus commersonnii,Pelagic,40.1,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,12
6799,2022,Q2,West Bengal,Crabs (Portunids),Portunus pelagicus / sanguinolentus,Crustacean,345.3,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,13
6800,2022,Q2,West Bengal,Crabs (Portunids),Portunus pelagicus / sanguinolentus,Crustacean,127.0,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,13
6801,2022,Q2,West Bengal,Crabs (Portunids),Portunus pelagicus / sanguinolentus,Crustacean,35.5,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,13
6802,2022,Q2,West Bengal,Hilsa Shad,Tenualosa ilisha,Pelagic / Anadromous,4112.0,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,14
6803,2022,Q2,West Bengal,Hilsa Shad,Tenualosa ilisha,Pelagic / Anadromous,1511.8,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,14
6804,2022,Q2,West Bengal,Hilsa Shad,Tenualosa ilisha,Pelagic / Anadromous,423.3,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,14
6805,2022,Q3,Gujarat,Oil Sardine,Sardinella longiceps,Pelagic,712.5,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,1
6806,2022,Q3,Gujarat,Oil Sardine,Sardinella longiceps,Pelagic,261.9,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,1
6807,2022,Q3,Gujarat,Oil Sardine,Sardinella longiceps,Pelagic,73.3,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,1
6808,2022,Q3,Gujarat,Indian Mackerel,Rastrelliger kanagurta,Pelagic,787.0,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,2
6809,2022,Q3,Gujarat,Indian Mackerel,Rastrelliger kanagurta,Pelagic,289.3,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,2
6810,2022,Q3,Gujarat,Indian Mackerel,Rastrelliger kanagurta,Pelagic,81.0,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,2
6811,2022,Q3,Gujarat,Ribbonfishes,Trichiurus lepturus,Pelagic,4246.3,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,3
6812,2022,Q3,Gujarat,Ribbonfishes,Trichiurus lepturus,Pelagic,1561.1,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,3
6813,2022,Q3,Gujarat,Ribbonfishes,Trichiurus lepturus,Pelagic,437.1,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,3
6814,2022,Q3,Gujarat,Penaeid Prawns,Penaeus monodon / indicus,Demersal,3904.8,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,4
6815,2022,Q3,Gujarat,Penaeid Prawns,Penaeus monodon / indicus,Demersal,1435.6,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,4
6816,2022,Q3,Gujarat,Penaeid Prawns,Penaeus monodon / indicus,Demersal,402.0,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,4
6817,2022,Q3,Gujarat,Non-penaeid Prawns,Acetes indicus,Demersal,5854.5,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,5
6818,2022,Q3,Gujarat,Non-penaeid Prawns,Acetes indicus,Demersal,2152.4,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,5
6819,2022,Q3,Gujarat,Non-penaeid Prawns,Acetes indicus,Demersal,602.7,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,5
6820,2022,Q3,Gujarat,Cephalopods (Squid & Cuttlefish),Uroteuthis duvaucelii / Sepia pharaonis,Molluscan,3192.9,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,6
6821,2022,Q3,Gujarat,Cephalopods (Squid & Cuttlefish),Uroteuthis duvaucelii / Sepia pharaonis,Molluscan,1173.9,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,6
6822,2022,Q3,Gujarat,Cephalopods (Squid & Cuttlefish),Uroteuthis duvaucelii / Sepia pharaonis,Molluscan,328.7,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,6
6823,2022,Q3,Gujarat,Tuna & Bonitos,Katsuwonus pelamis / Thunnus albacares,Pelagic,418.3,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,7
6824,2022,Q3,Gujarat,Tuna & Bonitos,Katsuwonus pelamis / Thunnus albacares,Pelagic,153.8,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,7
6825,2022,Q3,Gujarat,Tuna & Bonitos,Katsuwonus pelamis / Thunnus albacares,Pelagic,43.1,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,7
6826,2022,Q3,Gujarat,Seer Fishes (King Mackerel),Scomberomorus commerson,Pelagic,1772.4,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,8
6827,2022,Q3,Gujarat,Seer Fishes (King Mackerel),Scomberomorus commerson,Pelagic,651.6,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,8
6828,2022,Q3,Gujarat,Seer Fishes (King Mackerel),Scomberomorus commerson,Pelagic,182.4,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,8
6829,2022,Q3,Gujarat,Silver & Black Pomfrets,Pampus argenteus / Parastromateus niger,Pelagic,2486.2,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,9
6830,2022,Q3,Gujarat,Silver & Black Pomfrets,Pampus argenteus / Parastromateus niger,Pelagic,914.0,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,9
6831,2022,Q3,Gujarat,Silver & Black Pomfrets,Pampus argenteus / Parastromateus niger,Pelagic,255.9,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,9
6832,2022,Q3,Gujarat,Croakers (Sciaenids),Johnius dussumieri / Otolithes ruber,Demersal,5492.0,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,10
6833,2022,Q3,Gujarat,Croakers (Sciaenids),Johnius dussumieri / Otolithes ruber,Demersal,2019.1,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,10
6834,2022,Q3,Gujarat,Croakers (Sciaenids),Johnius dussumieri / Otolithes ruber,Demersal,565.4,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,10
6835,2022,Q3,Gujarat,Threadfin Breams,Nemipterus japonicus,Demersal,2858.7,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,11
6836,2022,Q3,Gujarat,Threadfin Breams,Nemipterus japonicus,Demersal,1051.0,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,11
6837,2022,Q3,Gujarat,Threadfin Breams,Nemipterus japonicus,Demersal,294.3,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,11
6838,2022,Q3,Gujarat,Anchovies (Stolephorus),Stolephorus commersonnii,Pelagic,332.0,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,12
6839,2022,Q3,Gujarat,Anchovies (Stolephorus),Stolephorus commersonnii,Pelagic,122.1,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,12
6840,2022,Q3,Gujarat,Anchovies (Stolephorus),Stolephorus commersonnii,Pelagic,34.2,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,12
6841,2022,Q3,Gujarat,Crabs (Portunids),Portunus pelagicus / sanguinolentus,Crustacean,1754.0,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,13
6842,2022,Q3,Gujarat,Crabs (Portunids),Portunus pelagicus / sanguinolentus,Crustacean,644.9,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,13
6843,2022,Q3,Gujarat,Crabs (Portunids),Portunus pelagicus / sanguinolentus,Crustacean,180.6,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,13
6844,2022,Q3,Gujarat,Hilsa Shad,Tenualosa ilisha,Pelagic / Anadromous,3849.5,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,14
6845,2022,Q3,Gujarat,Hilsa Shad,Tenualosa ilisha,Pelagic / Anadromous,1415.2,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,14
6846,2022,Q3,Gujarat,Hilsa Shad,Tenualosa ilisha,Pelagic / Anadromous,396.3,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,14
6847,2022,Q3,Maharashtra,Oil Sardine,Sardinella longiceps,Pelagic,818.7,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,1
6848,2022,Q3,Maharashtra,Oil Sardine,Sardinella longiceps,Pelagic,301.0,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,1
6849,2022,Q3,Maharashtra,Oil Sardine,Sardinella longiceps,Pelagic,84.3,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,1
6850,2022,Q3,Maharashtra,Indian Mackerel,Rastrelliger kanagurta,Pelagic,5004.5,Mechanized (Trawler / Purse Seiner),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,2
6851,2022,Q3,Maharashtra,Indian Mackerel,Rastrelliger kanagurta,Pelagic,1839.9,Motorized (Outboard Engine Craft),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,2
6852,2022,Q3,Maharashtra,Indian Mackerel,Rastrelliger kanagurta,Pelagic,515.2,Traditional (Non-Motorized Artisanal),Active Ban Window,CMFRI (Central Marine Fisheries Research Institute) National Marine Fishery Census,2
